DEBUG: General     , 1642864675797> LoggerManager.init                  > Initializing...
LOG  : Mod         , 1642864691688> mod "manageContainers" overrides media/lua/shared/translate/ch/contextmenu_ch.txt
LOG  : Mod         , 1642864691688> mod "manageContainers" overrides media/lua/shared/translate/ch/ui_ch.txt
LOG  : Mod         , 1642864691688> mod "manageContainers" overrides media/lua/shared/translate/cn/contextmenu_cn.txt
LOG  : Mod         , 1642864691688> mod "manageContainers" overrides media/lua/shared/translate/cn/ui_cn.txt
LOG  : Mod         , 1642864691688> mod "manageContainers" overrides media/lua/shared/translate/en/contextmenu_en.txt
LOG  : Mod         , 1642864691688> mod "manageContainers" overrides media/lua/shared/translate/en/ui_en.txt
LOG  : Mod         , 1642864691688> mod "manageContainers" overrides media/lua/shared/translate/es/contextmenu_es.txt
LOG  : Mod         , 1642864691689> mod "manageContainers" overrides media/lua/shared/translate/es/ui_es.txt
LOG  : Mod         , 1642864691689> mod "manageContainers" overrides media/lua/shared/translate/fr/contextmenu_fr.txt
LOG  : Mod         , 1642864691689> mod "manageContainers" overrides media/lua/shared/translate/fr/ui_fr.txt
LOG  : Mod         , 1642864691689> mod "manageContainers" overrides media/lua/shared/translate/pl/contextmenu_pl.txt
LOG  : Mod         , 1642864691690> mod "manageContainers" overrides media/lua/shared/translate/pl/ui_pl.txt
LOG  : Mod         , 1642864691690> mod "manageContainers" overrides media/lua/shared/translate/ptbr/contextmenu_ptbr.txt
LOG  : Mod         , 1642864691690> mod "manageContainers" overrides media/lua/shared/translate/ptbr/ui_ptbr.txt
LOG  : Mod         , 1642864691691> mod "manageContainers" overrides media/lua/shared/translate/ru/contextmenu_ru.txt
LOG  : Mod         , 1642864691691> mod "manageContainers" overrides media/lua/shared/translate/ru/ui_ru.txt
LOG  : Mod         , 1642864691692> mod "manageContainers" overrides readme.md
LOG  : Mod         , 1642864691692> loading CraftHelper41
LOG  : Mod         , 1642864691693> loading cheatmenu
LOG  : Mod         , 1642864691696> mod "cheatmenu" overrides logo.png
LOG  : Mod         , 1642864691696> loading betterLockpicking
LOG  : Mod         , 1642864691705> mod "betterLockpicking" overrides media/lua/shared/translate/cn/itemname_cn.txt
LOG  : Mod         , 1642864691705> mod "betterLockpicking" overrides media/lua/shared/translate/cn/recipes_cn.txt
LOG  : Mod         , 1642864691705> mod "betterLockpicking" overrides media/lua/shared/translate/cn/tooltip_cn.txt
LOG  : Mod         , 1642864691706> mod "betterLockpicking" overrides media/lua/shared/translate/cn/ui_cn.txt
LOG  : Mod         , 1642864691706> mod "betterLockpicking" overrides media/lua/shared/translate/de/itemname_de.txt
LOG  : Mod         , 1642864691706> mod "betterLockpicking" overrides media/lua/shared/translate/de/recipes_de.txt
LOG  : Mod         , 1642864691706> mod "betterLockpicking" overrides media/lua/shared/translate/de/tooltip_de.txt
LOG  : Mod         , 1642864691707> mod "betterLockpicking" overrides media/lua/shared/translate/de/ui_de.txt
LOG  : Mod         , 1642864691707> mod "betterLockpicking" overrides media/lua/shared/translate/en/ig_ui_en.txt
LOG  : Mod         , 1642864691708> mod "betterLockpicking" overrides media/lua/shared/translate/en/itemname_en.txt
LOG  : Mod         , 1642864691708> mod "betterLockpicking" overrides media/lua/shared/translate/en/recipes_en.txt
LOG  : Mod         , 1642864691709> mod "betterLockpicking" overrides media/lua/shared/translate/en/tooltip_en.txt
LOG  : Mod         , 1642864691709> mod "betterLockpicking" overrides media/lua/shared/translate/en/ui_en.txt
LOG  : Mod         , 1642864691710> mod "betterLockpicking" overrides media/lua/shared/translate/es/itemname_es.txt
LOG  : Mod         , 1642864691710> mod "betterLockpicking" overrides media/lua/shared/translate/es/recipes_es.txt
LOG  : Mod         , 1642864691710> mod "betterLockpicking" overrides media/lua/shared/translate/es/tooltip_es.txt
LOG  : Mod         , 1642864691711> mod "betterLockpicking" overrides media/lua/shared/translate/es/ui_es.txt
LOG  : Mod         , 1642864691711> mod "betterLockpicking" overrides media/lua/shared/translate/fr/itemname_fr.txt
LOG  : Mod         , 1642864691711> mod "betterLockpicking" overrides media/lua/shared/translate/fr/recipes_fr.txt
LOG  : Mod         , 1642864691711> mod "betterLockpicking" overrides media/lua/shared/translate/fr/tooltip_fr.txt
LOG  : Mod         , 1642864691711> mod "betterLockpicking" overrides media/lua/shared/translate/fr/ui_fr.txt
LOG  : Mod         , 1642864691711> mod "betterLockpicking" overrides media/lua/shared/translate/pl/itemname_pl.txt
LOG  : Mod         , 1642864691712> mod "betterLockpicking" overrides media/lua/shared/translate/pl/recipes_pl.txt
LOG  : Mod         , 1642864691712> mod "betterLockpicking" overrides media/lua/shared/translate/pl/tooltip_pl.txt
LOG  : Mod         , 1642864691712> mod "betterLockpicking" overrides media/lua/shared/translate/pl/ui_pl.txt
LOG  : Mod         , 1642864691712> mod "betterLockpicking" overrides media/lua/shared/translate/pt/itemname_pt.txt
LOG  : Mod         , 1642864691712> mod "betterLockpicking" overrides media/lua/shared/translate/pt/recipes_pt.txt
LOG  : Mod         , 1642864691712> mod "betterLockpicking" overrides media/lua/shared/translate/pt/tooltip_pt.txt
LOG  : Mod         , 1642864691713> mod "betterLockpicking" overrides media/lua/shared/translate/pt/ui_pt.txt
LOG  : Mod         , 1642864691713> mod "betterLockpicking" overrides media/lua/shared/translate/ru/itemname_ru.txt
LOG  : Mod         , 1642864691713> mod "betterLockpicking" overrides media/lua/shared/translate/ru/recipes_ru.txt
LOG  : Mod         , 1642864691714> mod "betterLockpicking" overrides media/lua/shared/translate/ru/tooltip_ru.txt
LOG  : Mod         , 1642864691714> mod "betterLockpicking" overrides media/lua/shared/translate/ru/ui_ru.txt
LOG  : Mod         , 1642864691714> mod "betterLockpicking" overrides media/lua/shared/translate/tr/itemname_tr.txt
LOG  : Mod         , 1642864691715> mod "betterLockpicking" overrides media/lua/shared/translate/tr/recipes_tr.txt
LOG  : Mod         , 1642864691715> mod "betterLockpicking" overrides media/lua/shared/translate/tr/tooltip_tr.txt
LOG  : Mod         , 1642864691715> mod "betterLockpicking" overrides media/lua/shared/translate/tr/ui_tr.txt
LOG  : General     , 1642864691921> AngelCodeFont failed to load page 0 texture Y:/SteamLibrary/steamapps/common/ProjectZomboid/media/mainfont_0.png
LOG  : General     , 1642864691922> AngelCodeFont failed to load page 0 texture Y:/SteamLibrary/steamapps/common/ProjectZomboid/media/mainfont2_0.png
WARN : General     , 1642864691926> TextManager.Init> font "MediumNew" not found in fonts.txt
WARN : General     , 1642864691926> TextManager.Init> font "AutoNormSmall" not found in fonts.txt
WARN : General     , 1642864691926> TextManager.Init> font "AutoNormMedium" not found in fonts.txt
WARN : General     , 1642864691927> TextManager.Init> font "AutoNormLarge" not found in fonts.txt
LOG  : General     , 1642864691927> AngelCodeFont failed to load page 0 texture Y:/SteamLibrary/steamapps/common/ProjectZomboid/media/fonts/zomboidDialogue.bmfc_0.png
WARN : General     , 1642864691935> TextManager.Init> font "DebugConsole" not found in fonts.txt
LOG  : General     , 1642864691968> translator: language is EN
LOG  : General     , 1642864692677> texturepack: loading UI
LOG  : General     , 1642864692816> texturepack: loading UI2
LOG  : General     , 1642864693073> texturepack: loading IconsMoveables
LOG  : General     , 1642864693087> texturepack: loading RadioIcons
LOG  : General     , 1642864693102> texturepack: loading ApComUI
LOG  : General     , 1642864693122> texturepack: loading Mechanics
LOG  : General     , 1642864693154> texturepack: loading WeatherFx
LOG  : General     , 1642864697530> adding unknown item param "ataProtection" = "TireFrontLeft;TireFrontRight;TireRearLeft;TireRearRight"
WARN : Recipe      , 1642864698027> RecipeManager.resolveItemModuleDotType> WARNING: module "Base" may have forgot to import module Base
WARN : Recipe      , 1642864698028> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "Animations" in recipe "Picklock"
WARN : Recipe      , 1642864698029> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe result "Animations" in recipe "Picklock"
WARN : Recipe      , 1642864698029> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "Animations" in recipe "CrowbarAction"
WARN : Recipe      , 1642864698029> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe result "Animations" in recipe "CrowbarAction"
WARN : Recipe      , 1642864698029> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "Animations" in recipe "CrowbarGarageAction"
WARN : Recipe      , 1642864698030> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe result "Animations" in recipe "CrowbarGarageAction"
WARN : Sound       , 1642864698077> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Crafting/AddItemInBeverage" for GameSound "AddItemInBeverage"
WARN : Sound       , 1642864698078> GameSounds.initClipEvents> No such FMOD event "NewMusic/WWL_Solo" for GameSound "NewMusic_WWL_Solo"
WARN : Sound       , 1642864698078> GameSounds.initClipEvents> No such FMOD event "NewMusic/32" for GameSound "NewMusic_32"
WARN : Sound       , 1642864698078> GameSounds.initClipEvents> No such FMOD event "NewMusic/33" for GameSound "NewMusic_33"
WARN : Sound       , 1642864698078> GameSounds.initClipEvents> No such FMOD event "NewMusic/34" for GameSound "NewMusic_34"
WARN : Sound       , 1642864698079> GameSounds.initClipEvents> No such FMOD event "NewMusic/35" for GameSound "NewMusic_35"
WARN : Sound       , 1642864698079> GameSounds.initClipEvents> No such FMOD event "NewMusic/36" for GameSound "NewMusic_36"
WARN : Sound       , 1642864698079> GameSounds.initClipEvents> No such FMOD event "NewMusic/Travelling" for GameSound "NewMusic_Travelling"
WARN : Sound       , 1642864698079> GameSounds.initClipEvents> No such FMOD event "NewMusic/TakeStock" for GameSound "NewMusic_TakeStock"
WARN : Sound       , 1642864698080> GameSounds.initClipEvents> No such FMOD event "NewMusic/PassingTime" for GameSound "NewMusic_PassingTime"
WARN : Sound       , 1642864698080> GameSounds.initClipEvents> No such FMOD event "NewMusic/NoTime" for GameSound "NewMusic_NoTime"
WARN : Sound       , 1642864698080> GameSounds.initClipEvents> No such FMOD event "NewMusic/MoreAreComing" for GameSound "NewMusic_MoreAreComing"
WARN : Sound       , 1642864698080> GameSounds.initClipEvents> No such FMOD event "NewMusic/OnlyOneWay" for GameSound "NewMusic_OnlyOneWay"
WARN : Sound       , 1642864698080> GameSounds.initClipEvents> No such FMOD event "NewMusic/KeepMoving" for GameSound "NewMusic_KeepMoving"
WARN : Sound       , 1642864698081> GameSounds.initClipEvents> No such FMOD event "NewMusic/GoItAlone" for GameSound "NewMusic_GoItAlone"
WARN : Sound       , 1642864698081> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunrise" for GameSound "NewMusic_Sunrise"
WARN : Sound       , 1642864698081> GameSounds.initClipEvents> No such FMOD event "NewMusic/HoldingOutHope" for GameSound "NewMusic_HoldingOutHope"
WARN : Sound       , 1642864698082> GameSounds.initClipEvents> No such FMOD event "NewMusic/Working" for GameSound "NewMusic_Working"
WARN : Sound       , 1642864698082> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunset" for GameSound "NewMusic_Sunset"
WARN : Sound       , 1642864698082> GameSounds.initClipEvents> No such FMOD event "NewMusic/Mourning" for GameSound "NewMusic_Mourning"
WARN : Sound       , 1642864698083> GameSounds.initClipEvents> No such FMOD event "NewMusic/LookingAround" for GameSound "NewMusic_LookingAround"
WARN : Sound       , 1642864698083> GameSounds.initClipEvents> No such FMOD event "NewMusic/Waiting" for GameSound "NewMusic_Waiting"
WARN : Sound       , 1642864698083> GameSounds.initClipEvents> No such FMOD event "NewMusic/Overrun" for GameSound "NewMusic_Overrun"
WARN : Sound       , 1642864698083> GameSounds.initClipEvents> No such FMOD event "NewMusic/Rest" for GameSound "NewMusic_Rest"
WARN : Sound       , 1642864698084> GameSounds.initClipEvents> No such FMOD event "NewMusic/PressOn" for GameSound "NewMusic_PressOn"
WARN : Sound       , 1642864698084> GameSounds.initClipEvents> No such FMOD event "NewMusic/CalmBeforeTheStorm" for GameSound "NewMusic_CalmBeforeTheStorm"
WARN : Sound       , 1642864698085> GameSounds.initClipEvents> No such FMOD event "NewMusic/GetReady" for GameSound "NewMusic_GetReady"
WARN : Sound       , 1642864698085> GameSounds.initClipEvents> No such FMOD event "NewMusic/EchoesFromBefore" for GameSound "NewMusic_EchoesFromBefore"
WARN : Sound       , 1642864698085> GameSounds.initClipEvents> No such FMOD event "NewMusic/Surrounded" for GameSound "NewMusic_Surrounded"
WARN : Sound       , 1642864698086> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThePlan" for GameSound "NewMusic_ThePlan"
WARN : Sound       , 1642864698086> GameSounds.initClipEvents> No such FMOD event "NewMusic/Gear_Up" for GameSound "NewMusic_GearUp"
WARN : Sound       , 1642864698086> GameSounds.initClipEvents> No such FMOD event "NewMusic/Finally_Calm" for GameSound "NewMusic_FinallyCalm"
WARN : Sound       , 1642864698087> GameSounds.initClipEvents> No such FMOD event "NewMusic/PatchUp" for GameSound "NewMusic_PatchUp"
WARN : Sound       , 1642864698087> GameSounds.initClipEvents> No such FMOD event "NewMusic/TheyreClose" for GameSound "NewMusic_TheyreClose"
WARN : Sound       , 1642864698087> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThinkingOfThePast" for GameSound "NewMusic_ThinkingOfThePast"
WARN : Sound       , 1642864698087> GameSounds.initClipEvents> No such FMOD event "NewMusic/TouchAndGo" for GameSound "NewMusic_TouchAndGo"
WARN : Sound       , 1642864698088> GameSounds.initClipEvents> No such FMOD event "NewMusic/Tread_Carefully" for GameSound "NewMusic_Tread_Carefully"
WARN : Sound       , 1642864698088> GameSounds.initClipEvents> No such FMOD event "NewMusic/Everythings_Gone" for GameSound "NewMusic_Everythings_Gone"
WARN : Sound       , 1642864698088> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/BrassAmbient" for GameSound "AmbientMusic_BrassAmbient"
WARN : Sound       , 1642864698089> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/CreepyAmbient" for GameSound "AmbientMusic_CreepyAmbient"
WARN : Sound       , 1642864698089> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/IntenseAmbient" for GameSound "AmbientMusic_IntenseAmbient"
WARN : Sound       , 1642864698089> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/PercussiveAmbient" for GameSound "AmbientMusic_PercussiveAmbient"
WARN : Sound       , 1642864698089> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/RhythmicAmbient" for GameSound "AmbientMusic_RhythmicAmbient"
WARN : Sound       , 1642864698090> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/VoiceAmbient" for GameSound "AmbientMusic_VoiceAmbient"
WARN : Sound       , 1642864698090> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/ZombieAmbient" for GameSound "AmbientMusic_ZombieAmbient"
WARN : Sound       , 1642864698091> GameSounds.initClipEvents> No such FMOD event "NewMusic/Alone" for GameSound "NewMusic_Alone"
WARN : Sound       , 1642864698091> GameSounds.initClipEvents> No such FMOD event "NewMusic/Barricading" for GameSound "NewMusic_Barricading"
WARN : Sound       , 1642864698092> GameSounds.initClipEvents> No such FMOD event "NewMusic/Chase" for GameSound "NewMusic_Chase"
WARN : Sound       , 1642864698092> GameSounds.initClipEvents> No such FMOD event "NewMusic/Desperate Escape" for GameSound "NewMusic_DesperateEscape"
WARN : Sound       , 1642864698092> GameSounds.initClipEvents> No such FMOD event "NewMusic/Fight or Flight" for GameSound "NewMusic_FightOrFlight"
